0.03681585,23.4886608
0.104363715,22.03581676
0.127745669,22.82868208
0.166715591,24.16497194
0.186259521,26.75376046
0.186259521,25.91838835
0.23193784,25.00470011
0.277616158,27.35418416
0.400535124,29.59476309
0.400535124,28.90880096
0.400535124,28.0201682
0.455093015,30.68606647
0.455093015,30.04687449
0.536929852,31.37982363
0.564208798,32.19830117
0.618766689,32.89361733
0.696706533,33.64372137
0.964299999,34.60782976
1.077052974,35.64370186
1.44492904,36.81072834
2.200945531,38.00169668
2.582850769,38.74612149
3.182987572,39.58798411
3.946798047,40.34410146
4.928840088,41.05656667
6.074555801,41.59343124
7.383945188,41.98459973
8.584218793,42.21136407
9.784492398,42.33891901
10.984766,42.40978287
12.18503961,42.46080484
13.38531321,42.46930851
14.58558682,42.47214306
15.78586042,42.47214306
16.98613403,42.47214306
18.18640763,42.47214306
19.38668124,42.47214306
20.58695484,42.47214306
21.78722844,42.47214306
22.98750205,42.47214306
24.18777565,42.47214306
25.38804926,42.47214306
26.58832286,42.47214306
27.78859647,42.47214306
28.98887007,42.47214306
30.18914368,42.47214306
31.38941728,42.47214306
32.58969089,42.47214306
33.78996449,42.47214306
34.9902381,42.47214306
36.1905117,42.47214306
37.39078531,42.47214306
38.59105891,42.47214306
39.79133252,42.47214306
40.99160612,42.47214306
42.19187973,42.47214306
43.39215333,42.47214306
44.59242693,42.47214306
45.79270054,42.47214306
46.99297414,42.47214306
48.19324775,42.47214306
49.39352135,42.47214306
50.59379496,42.47214306
51.79406856,42.47214306
52.99434217,42.47214306
54.19461577,42.47214306
55.39488938,42.47214306
56.59516298,42.47214306
57.79543659,42.47214306
58.99571019,42.47214306
60.1959838,42.47214306
61.3962574,42.47214306
62.59653101,42.47214306
63.79680461,42.47214306
64.99707822,42.47214306
66.19735182,42.47214306
67.39762542,42.47214306
68.59789903,42.47214306
69.79817263,42.47214306
70.99844624,42.47214306
72.19871984,42.47214306
73.39899345,42.47214306
74.59926705,42.47214306
75.79954066,42.47214306
76.99981426,42.47214306
78.20008787,42.47214306
79.40036147,42.47214306
80.60063508,42.47214306
81.80090868,42.47214306
82.67383494,42.47837908
